session_id,user_id,timestamp_utc,event_index,user_action,product_id,category,brand,price,channel,device_type,region,traffic_source,time_spent_sec,session_length,interaction_count,is_conversion,drop_off_flag
S2-583D8C3F1D87,U-89441,2024-03-03 19:32:52,10,drop,P-7429,Accessories,Wilson,143.93,web,android,DE,direct,110.4,2798.0,28,false,false
S2-49F220AE4765,U-14611,2024-03-01 02:37:26,12,wishlist,P-8496,Home,HomeGoods,560.33,mobile,ios,UK,referral,200.2,2769.2,27,false,true
S2-CDC6581F5662,U-52275,2024-03-07 01:32:06,12,wishlist,P-6085,Beauty,Fitbit,60.07,web,tablet,JP,paid_search,329.3,1644.3,44,false,false
S2-0A01CD378DC5,U-37193,2024-03-07 22:14:53,18,add_to_cart,P-8048,Accessories,Loreal,185.84,web,tablet,UK,email,358.8,3491.3,30,false,true
S2-AA1C28D080E1,U-85003,2024-03-07 20:12:21,16,purchase,P-3588,Home,Coach,442.05,app,tablet,UK,referral,347.4,2938.8,25,true,false
S2-3420CFAB4690,U-44509,2024-03-07 03:12:43,7,purchase,P-9475,Electronics,Bose,1057.64,mobile,tablet,AU,referral,89.2,634.0,34,true,false
S2-1BCD4C3BFF70,U-31366,2024-03-03 07:03:27,1,drop,P-8420,Apparel,NatureBest,136.58,app,ios,CA,affiliate,556.9,1322.9,41,false,true
S2-FDB85C52D7B5,U-77074,2024-03-04 03:58:36,1,add_to_cart,P-8344,Electronics,Decathlon,1122.23,mobile,ios,DE,paid_search,193.2,893.8,25,false,true
S2-3A3F39B3630A,U-32659,2024-03-04 20:39:02,12,purchase,P-3520,Groceries,Spalding,32.59,web,tablet,FR,social,307.7,3463.3,9,true,false
S2-6D27E6F15ECC,U-51127,2024-03-03 21:06:35,14,view,P-6441,Beauty,Target,103.09,mobile,ios,BR,social,237.3,3418.8,39,false,false
S2-B3ECC664C959,U-39547,2024-03-04 00:24:18,13,add_to_cart,P-6479,Home,Puma,732.14,mobile,desktop,JP,paid_search,574.0,334.7,17,false,true
S2-9FA269AF1094,U-94477,2024-03-03 15:54:30,15,wishlist,P-5683,Accessories,Asics,192.53,mobile,tablet,BR,organic,446.8,1790.9,26,false,true
S2-093C34EAE5D1,U-73439,2024-03-02 16:55:10,18,drop,P-4010,Electronics,Target,306.6,mobile,desktop,UK,social,335.7,185.1,42,false,false
S2-FDE5EA9D3593,U-70203,2024-03-02 08:35:18,6,wishlist,P-1762,Shoes,Dove,321.38,app,desktop,IN,organic,395.5,284.5,28,false,false
S2-C957FB359584,U-87494,2024-03-06 03:07:52,11,add_to_cart,P-4313,Apparel,Nike,107.77,mobile,android,DE,referral,76.7,1281.8,38,false,true
S2-DEDCD014B3E4,U-74648,2024-03-04 15:32:29,14,view,P-1849,Accessories,Asics,54.77,web,ios,CA,email,37.5,1225.7,26,false,false
S2-BD7759B398B4,U-40866,2024-03-06 14:26:26,4,drop,P-9763,Home,New Balance,455.38,mobile,desktop,AU,email,99.5,2654.5,24,false,true
S2-D5A1D812F968,U-98880,2024-03-03 11:34:10,17,click,P-6105,Beauty,Neutrogena,97.2,mobile,tablet,BR,affiliate,132.5,2700.2,48,false,false
S2-B052589FE70E,U-89368,2024-03-05 05:08:42,17,view,P-7626,Accessories,HomeGoods,96.98,web,tablet,AU,email,365.9,1956.7,1,false,false
S2-BA787AEB7EF7,U-45971,2024-03-04 16:32:22,14,view,P-8850,Sports,Apple,411.46,web,desktop,DE,social,448.9,2706.9,37,false,true
S2-20FC74810893,U-98613,2024-03-07 22:11:09,7,purchase,P-4240,Home,Wilson,659.09,mobile,ios,CA,direct,402.8,1622.9,22,true,false
S2-D931669F4B2B,U-73182,2024-03-05 23:21:03,5,purchase,P-7077,Apparel,OrganicCo,38.76,app,tablet,CA,direct,50.6,1769.5,31,true,false
S2-075C2E9B3275,U-15557,2024-03-04 09:05:45,7,click,P-1764,Electronics,Asics,467.71,app,ios,AU,paid_search,575.8,2929.4,16,false,true
S2-BD215C400326,U-14046,2024-03-03 17:07:13,13,click,P-3298,Apparel,Spalding,117.36,app,android,UK,direct,421.6,59.4,48,false,true
S2-DF88E7D505D8,U-82397,2024-03-07 06:34:44,6,purchase,P-7462,Groceries,Mainstays,16.05,mobile,android,DE,social,329.7,1292.9,32,true,false
S2-9CE8C4C6BCE4,U-96143,2024-03-06 09:15:22,18,view,P-4484,Beauty,Wilson,79.74,web,desktop,FR,referral,426.2,721.4,41,false,true
S2-49B66C0373AE,U-31920,2024-03-02 13:28:20,3,purchase,P-5747,Shoes,H&M,59.98,app,desktop,US,referral,233.9,82.8,8,true,false
S2-640B8CAB2B48,U-24661,2024-03-07 11:44:34,10,drop,P-7448,Accessories,Asics,28.06,web,ios,AU,affiliate,551.9,1602.3,49,false,true
S2-68A095219C26,U-53462,2024-03-03 07:59:13,16,add_to_cart,P-2472,Accessories,NatureBest,217.74,web,android,DE,affiliate,161.4,2246.6,2,false,false
S2-2ED78075337D,U-20453,2024-03-04 10:19:32,6,click,P-5689,Home,Fossil,228.85,app,ios,FR,organic,594.3,2087.7,11,false,false
S2-0D6120EABDC1,U-44665,2024-03-04 05:01:37,1,drop,P-9522,Groceries,New Balance,29.85,mobile,tablet,FR,direct,74.6,2537.2,39,false,false
S2-A6A5676C9D5F,U-52531,2024-03-05 22:33:27,8,wishlist,P-5531,Home,Adidas,414.41,mobile,desktop,UK,email,483.0,3089.8,41,false,false
S2-63ABE1A55C73,U-32251,2024-03-05 02:25:49,20,add_to_cart,P-5472,Beauty,Apple,46.4,mobile,desktop,FR,paid_search,127.0,2360.7,49,false,true
S2-11FFEC82D6B7,U-72700,2024-03-02 18:49:41,12,purchase,P-8855,Home,Olay,256.23,app,desktop,FR,direct,423.0,559.1,14,true,false
S2-E49CB1671F59,U-74276,2024-03-04 17:09:56,9,view,P-6859,Electronics,Spalding,851.05,app,ios,JP,organic,78.0,3190.5,24,false,false
S2-4DE2FC920D97,U-83478,2024-03-06 20:32:03,5,drop,P-3811,Apparel,Bose,198.1,app,desktop,CA,paid_search,549.1,412.4,49,false,false
S2-F059337A4E8E,U-62770,2024-03-03 01:34:22,6,purchase,P-5029,Accessories,Mainstays,164.61,web,desktop,US,social,577.1,363.6,48,true,false
S2-D4D3303CB6B8,U-79325,2024-03-07 21:19:23,2,wishlist,P-7168,Beauty,Wayfair,48.95,web,ios,AU,direct,452.2,1636.8,12,false,true
S2-BE0A233BA29F,U-90135,2024-03-07 11:16:36,9,wishlist,P-6646,Sports,Spalding,359.36,mobile,desktop,IN,paid_search,569.4,3338.2,32,false,true
S2-387A792A3564,U-58132,2024-03-01 19:22:46,1,wishlist,P-2902,Accessories,HomeGoods,52.05,web,ios,DE,referral,197.5,513.5,23,false,false
S2-D38CA29FDD03,U-25347,2024-03-03 02:40:56,17,drop,P-2725,Accessories,Samsung,179.44,mobile,ios,US,social,102.6,1608.4,32,false,false
S2-E1856210FC5E,U-59931,2024-03-05 22:08:19,14,drop,P-6219,Sports,Puma,118.2,web,desktop,US,email,245.0,1662.0,32,false,false
S2-82BD69E577E4,U-49851,2024-03-05 15:59:48,2,view,P-8733,Electronics,Fitbit,1127.33,app,tablet,JP,social,485.1,1902.4,2,false,false
S2-2DF30F5884B5,U-65844,2024-03-05 01:31:10,10,purchase,P-9798,Shoes,Sony,223.97,web,ios,US,affiliate,102.2,3284.9,2,true,false
S2-AA0E42FF4195,U-75501,2024-03-03 02:43:52,16,purchase,P-6750,Shoes,Dove,84.74,web,android,UK,referral,140.3,2308.2,2,true,false
S2-36F19584F07A,U-25264,2024-03-06 23:39:41,4,purchase,P-8535,Shoes,Samsung,216.91,app,desktop,US,direct,222.8,3028.6,27,true,false
S2-111E9CFBDBC9,U-99359,2024-03-05 07:03:07,8,wishlist,P-3553,Shoes,Neutrogena,276.79,mobile,tablet,UK,paid_search,314.9,2654.4,41,false,false
S2-C9B51290184F,U-85555,2024-03-04 12:44:59,3,wishlist,P-6717,Groceries,Loreal,42.21,web,ios,UK,social,25.9,124.9,20,false,false
S2-6549360F5D43,U-75822,2024-03-07 16:32:41,7,click,P-3711,Groceries,Mainstays,40.25,app,ios,CA,paid_search,39.5,1516.9,1,false,true
S2-1230C60CB4DB,U-47169,2024-03-04 09:35:55,8,add_to_cart,P-6445,Accessories,Samsung,239.31,app,tablet,JP,email,574.3,2521.8,2,false,true
S2-5527D840BADE,U-35051,2024-03-01 07:37:36,16,add_to_cart,P-6749,Electronics,Adidas,1427.98,app,desktop,JP,social,200.5,913.9,47,false,false
S2-A16EC945663F,U-90725,2024-03-02 07:19:04,10,click,P-3024,Electronics,HomeGoods,155.07,app,android,AU,affiliate,466.0,3402.2,7,false,false
S2-6EBDE60F4980,U-22087,2024-03-06 17:08:58,14,purchase,P-4402,Apparel,Ray-Ban,12.18,web,ios,UK,direct,196.6,1041.0,44,true,false
S2-62ACE36B9385,U-76798,2024-03-05 22:41:55,2,add_to_cart,P-9170,Groceries,NatureBest,11.28,app,desktop,US,paid_search,357.6,330.5,10,false,true
S2-EBCD6CEFF0B9,U-18762,2024-03-02 01:08:49,7,purchase,P-5663,Accessories,Fossil,144.13,web,ios,US,direct,366.2,62.1,4,true,false
S2-2415D41840EE,U-53548,2024-03-05 21:50:07,16,view,P-1391,Home,Neutrogena,624.19,mobile,ios,IN,affiliate,67.0,1251.0,20,false,true
S2-15FADAB69BF4,U-16045,2024-03-05 07:07:03,10,add_to_cart,P-5364,Beauty,Asics,94.12,mobile,desktop,UK,email,599.4,1140.5,3,false,true
S2-09766750320D,U-79789,2024-03-06 06:43:13,17,purchase,P-7445,Apparel,Coach,59.06,app,android,BR,affiliate,67.6,1462.8,27,true,false
S2-13AFC75A65F7,U-54705,2024-03-04 18:41:28,5,add_to_cart,P-2579,Groceries,Puma,2.51,app,ios,BR,paid_search,103.6,2081.7,16,false,true
S2-48084705940A,U-60574,2024-03-06 20:03:56,10,view,P-7677,Beauty,NatureBest,86.74,mobile,android,US,referral,362.6,2732.1,13,false,true
S2-600C17DDA9EF,U-51574,2024-03-05 06:44:45,19,drop,P-7499,Accessories,Dove,87.94,mobile,desktop,IN,email,506.3,2260.7,46,false,true
S2-01E9E8DCE927,U-79256,2024-03-06 17:57:45,18,add_to_cart,P-2323,Home,Coach,239.63,mobile,tablet,AU,direct,103.5,3077.9,40,false,false
S2-2CEC77C7AA11,U-24036,2024-03-01 18:02:02,10,purchase,P-8161,Shoes,H&M,313.01,app,desktop,FR,affiliate,452.2,2104.0,1,true,false
S2-C61290B5CE49,U-45001,2024-03-01 15:26:20,4,drop,P-2056,Beauty,Dove,78.76,app,ios,CA,referral,291.9,3222.4,39,false,false
S2-15BEA4720CC0,U-56217,2024-03-07 04:56:54,9,purchase,P-3286,Sports,Neutrogena,277.2,web,android,US,organic,241.0,891.7,12,true,false
S2-B7E854C61B17,U-17346,2024-03-02 04:46:51,12,click,P-2649,Electronics,Neutrogena,303.9,web,tablet,FR,affiliate,338.3,204.9,46,false,true
S2-364569DDC76E,U-83243,2024-03-06 09:09:44,16,drop,P-7463,Shoes,Ikea,63.08,app,android,CA,organic,299.7,622.2,2,false,true
S2-82D9A932C174,U-62254,2024-03-04 14:54:03,7,add_to_cart,P-1074,Apparel,Asics,68.23,web,android,DE,referral,211.9,2993.7,5,false,false
S2-11145F6F45A6,U-41832,2024-03-03 08:20:56,15,view,P-6138,Shoes,Mainstays,100.68,app,ios,IN,organic,253.6,781.9,10,false,true
S2-EA97231EE872,U-50341,2024-03-04 07:03:01,19,wishlist,P-6746,Home,Wayfair,339.81,mobile,android,IN,email,42.3,281.5,42,false,true
S2-7609A0D2E565,U-43177,2024-03-07 14:55:27,4,add_to_cart,P-4422,Beauty,Adidas,29.93,web,desktop,IN,affiliate,310.9,2521.6,32,false,true
S2-805F62C98D79,U-32611,2024-03-06 19:24:26,18,view,P-6828,Groceries,Adidas,15.78,mobile,ios,CA,organic,411.9,1228.1,45,false,false
S2-17DF1A4BEE49,U-57592,2024-03-06 03:25:04,5,purchase,P-9872,Apparel,Apple,69.51,web,desktop,JP,affiliate,142.4,2261.9,7,true,false
S2-7918F7ED32BE,U-18617,2024-03-01 04:17:32,3,drop,P-6915,Shoes,Asics,88.97,app,android,BR,direct,426.6,1397.6,2,false,true
S2-06B9C8305AF1,U-29462,2024-03-05 05:55:13,9,drop,P-8243,Home,Wilson,245.86,web,tablet,BR,paid_search,367.9,3050.1,14,false,false
S2-CD4A0D58DF71,U-33145,2024-03-02 06:58:24,19,view,P-3685,Beauty,Samsung,43.9,web,android,UK,direct,593.5,601.7,38,false,false
S2-95512F870AA0,U-62230,2024-03-01 07:29:28,15,add_to_cart,P-4741,Electronics,Wayfair,1008.11,web,tablet,FR,affiliate,125.2,2819.2,3,false,false
S2-19EECB06121B,U-86614,2024-03-02 13:39:09,16,purchase,P-4334,Home,HomeGoods,277.48,app,desktop,AU,direct,252.2,2450.8,8,true,false
S2-B46CD2F60B07,U-13800,2024-03-03 03:11:00,13,view,P-2358,Home,New Balance,788.17,app,ios,CA,email,385.8,636.8,39,false,false
S2-9D5480AE9ADD,U-10321,2024-03-05 09:52:00,11,drop,P-7201,Sports,Fitbit,334.74,mobile,ios,AU,email,181.4,1877.7,2,false,false
S2-75DF9141B50A,U-59841,2024-03-05 15:48:36,16,view,P-1191,Home,Samsung,519.24,mobile,tablet,UK,email,150.0,1015.5,22,false,false
S2-19265ABD9E19,U-23153,2024-03-04 17:38:16,5,purchase,P-9558,Electronics,Sony,1490.15,app,android,IN,email,99.8,1018.0,14,true,false
S2-2072596E2D51,U-15395,2024-03-04 16:22:44,3,click,P-5031,Electronics,Ikea,1475.6,mobile,ios,CA,referral,385.0,2800.9,50,false,true
S2-9397E232A77A,U-58019,2024-03-04 07:03:33,5,view,P-8122,Beauty,Bose,75.49,web,android,JP,paid_search,251.0,1437.2,13,false,false
S2-3E6E2CEEC6CF,U-64819,2024-03-06 08:56:26,3,add_to_cart,P-6219,Accessories,New Balance,48.13,mobile,tablet,US,direct,206.4,575.8,22,false,true
S2-DC328D5D581F,U-41799,2024-03-04 08:21:50,19,drop,P-9348,Groceries,Fitbit,30.67,app,desktop,BR,email,207.1,2702.2,9,false,true
S2-DFDB4F63C62C,U-64192,2024-03-04 18:14:33,13,view,P-1272,Electronics,GreatValue,1043.92,mobile,ios,DE,affiliate,177.2,1850.3,46,false,true
S2-2A3EEBFD2D6A,U-26996,2024-03-04 15:09:49,11,add_to_cart,P-2405,Sports,OrganicCo,407.01,web,tablet,CA,email,287.5,267.4,28,false,false
S2-0650F83A9DEE,U-25402,2024-03-02 11:32:02,16,add_to_cart,P-6776,Apparel,Maybelline,92.5,web,android,IN,affiliate,528.9,3551.2,25,false,true
S2-C5ED66F7835B,U-44870,2024-03-07 07:01:08,17,drop,P-7764,Groceries,Olay,8.02,mobile,tablet,IN,email,388.8,2516.0,25,false,true
S2-24A213311213,U-60249,2024-03-06 07:06:59,7,view,P-4467,Shoes,H&M,72.97,mobile,desktop,JP,direct,186.3,2797.4,34,false,true
S2-174B6DFA3B8D,U-51553,2024-03-06 20:34:30,14,purchase,P-4705,Accessories,Coach,230.55,mobile,tablet,CA,social,154.6,2604.6,26,true,false
S2-B3AAD2736DEE,U-23097,2024-03-05 01:03:48,11,view,P-3862,Beauty,FreshFarm,20.04,mobile,android,US,referral,288.1,3074.3,30,false,true
S2-26E09ED1C377,U-18468,2024-03-01 13:09:44,15,drop,P-9491,Sports,Under Armour,293.96,mobile,tablet,DE,paid_search,517.3,168.6,26,false,false
S2-24F39016B32D,U-43706,2024-03-01 20:29:33,15,wishlist,P-5701,Sports,DailyFresh,105.82,web,tablet,CA,organic,452.2,2435.3,6,false,false
S2-C48776E81B77,U-93853,2024-03-07 23:04:05,15,drop,P-7174,Home,Under Armour,505.43,web,tablet,AU,organic,142.3,1429.8,14,false,false
S2-1DB62F5DA0D9,U-48433,2024-03-06 05:30:57,12,drop,P-2521,Accessories,FreshFarm,259.37,web,ios,US,email,352.2,681.8,6,false,true
S2-5D13B8EFEF0C,U-32031,2024-03-04 23:39:30,5,view,P-1686,Accessories,Olay,293.36,mobile,android,IN,email,101.9,685.5,35,false,false
S2-BEF8D3040930,U-23683,2024-03-01 16:43:58,19,add_to_cart,P-1117,Beauty,H&M,80.94,mobile,tablet,JP,email,145.1,3232.8,29,false,true
S2-EB5493DE3426,U-11629,2024-03-03 01:18:16,13,click,P-6447,Accessories,Target,276.99,web,android,IN,social,408.0,1530.4,43,false,true
S2-33C88D97887E,U-31260,2024-03-01 06:57:24,1,purchase,P-9489,Electronics,Fossil,410.19,mobile,ios,CA,direct,475.1,144.2,34,true,false
S2-A03B5C0EA37D,U-16106,2024-03-05 05:58:41,15,click,P-9350,Home,Loreal,363.75,app,android,BR,organic,280.3,2856.9,29,false,true
S2-97F03A57E4DE,U-58402,2024-03-02 04:13:33,1,wishlist,P-7878,Accessories,Neutrogena,236.06,mobile,desktop,BR,referral,488.7,3325.5,34,false,true
S2-01FB22D8F7B8,U-63972,2024-03-03 16:35:08,4,add_to_cart,P-5516,Apparel,Decathlon,106.0,app,android,FR,paid_search,396.7,3284.5,26,false,false
S2-6D45616C0E3E,U-44670,2024-03-04 17:47:59,17,wishlist,P-2768,Groceries,Sony,22.26,mobile,ios,UK,social,397.8,2105.7,48,false,true
S2-F8AFD4965737,U-45223,2024-03-07 12:52:00,6,click,P-9938,Apparel,Samsung,146.17,web,tablet,AU,direct,259.8,259.5,31,false,false
S2-1FC51CCB650E,U-19868,2024-03-01 03:31:26,19,click,P-8711,Home,Maybelline,731.53,web,tablet,BR,organic,68.8,1602.4,10,false,false
S2-0A7D9CAAF9A4,U-64250,2024-03-06 21:01:47,2,wishlist,P-3540,Sports,Dove,154.65,app,desktop,AU,referral,7.0,425.9,17,false,true
S2-C73BA3E8D232,U-86618,2024-03-01 04:57:38,17,purchase,P-5844,Electronics,New Balance,1159.77,mobile,android,AU,social,198.3,3433.1,24,true,false
S2-0C88AB2FFBE5,U-76394,2024-03-04 04:56:09,15,view,P-3119,Accessories,Olay,232.85,mobile,desktop,UK,social,106.5,2858.4,41,false,true
S2-558F50D46193,U-67709,2024-03-02 09:45:20,18,click,P-1379,Beauty,H&M,72.1,mobile,desktop,JP,referral,120.9,1891.1,6,false,false
S2-4ECB7427EA28,U-13101,2024-03-02 05:23:44,17,drop,P-6502,Accessories,HomeGoods,169.57,mobile,android,DE,organic,354.2,645.3,21,false,false
S2-52A86B3CAD05,U-93363,2024-03-05 08:54:25,20,wishlist,P-1638,Shoes,Nike,50.6,app,desktop,US,referral,98.9,170.5,15,false,false
S2-D243C9C99F98,U-41307,2024-03-03 07:52:10,2,add_to_cart,P-6381,Apparel,Samsung,25.99,app,tablet,BR,email,33.3,2423.7,41,false,false
S2-49FB85C58A6D,U-46011,2024-03-06 03:47:28,6,click,P-8074,Accessories,Adidas,284.0,web,android,BR,paid_search,439.7,1962.1,50,false,false
S2-520EE2BB9940,U-65445,2024-03-06 19:54:45,19,wishlist,P-6801,Electronics,Mainstays,690.99,app,tablet,US,organic,153.7,2205.8,47,false,true
S2-43685FE59AC0,U-78590,2024-03-06 14:40:56,12,wishlist,P-2611,Beauty,Under Armour,64.92,mobile,android,CA,direct,559.4,443.5,29,false,false
S2-74B66F635932,U-36079,2024-03-03 21:21:14,12,wishlist,P-1863,Groceries,Neutrogena,30.96,app,desktop,CA,referral,385.7,354.6,32,false,false
S2-988CCDAFEAB0,U-51005,2024-03-07 20:46:50,7,purchase,P-3054,Electronics,Under Armour,260.33,mobile,desktop,FR,referral,73.6,1564.2,42,true,false
S2-7DE0B367B0EC,U-85347,2024-03-03 09:43:55,8,click,P-9754,Accessories,Asics,23.78,app,tablet,JP,paid_search,116.2,3158.0,34,false,true
S2-81ADB6263E5A,U-89315,2024-03-04 17:11:41,10,drop,P-1240,Apparel,Wilson,185.21,app,desktop,DE,direct,26.2,2265.3,40,false,false
S2-F3A0D3C088DF,U-19861,2024-03-05 13:06:00,17,add_to_cart,P-1308,Shoes,Nike,141.29,app,tablet,US,paid_search,24.2,2076.9,50,false,false
S2-B9D51CFFF893,U-50759,2024-03-07 23:15:25,20,click,P-8314,Apparel,Spalding,109.05,app,tablet,US,paid_search,541.0,2834.8,32,false,false
S2-DCA1B6079BB8,U-75279,2024-03-04 07:27:15,14,add_to_cart,P-3241,Shoes,Target,197.03,app,android,FR,email,221.6,3446.6,2,false,true
S2-27D899720D70,U-21975,2024-03-06 22:10:07,6,wishlist,P-9718,Sports,Nike,462.21,app,ios,BR,referral,72.0,2236.2,44,false,false
S2-2000286CB9AF,U-20760,2024-03-01 03:15:04,20,wishlist,P-6287,Accessories,Ray-Ban,30.74,app,android,UK,email,597.0,42.7,14,false,false
S2-65F070A6BD20,U-55888,2024-03-06 06:11:19,12,add_to_cart,P-4159,Beauty,New Balance,22.77,web,ios,AU,social,579.8,1731.0,8,false,false
S2-F7348DF2726A,U-80513,2024-03-02 10:22:53,8,drop,P-9536,Electronics,GreatValue,330.88,mobile,desktop,BR,organic,593.8,685.0,30,false,false
S2-7DC0AE28E3AE,U-44614,2024-03-01 06:49:11,18,drop,P-6178,Shoes,Spalding,326.91,app,tablet,CA,social,63.7,286.8,45,false,false
S2-EE9E9B6E21EE,U-16712,2024-03-05 05:18:34,11,click,P-2684,Apparel,Fitbit,118.91,mobile,tablet,US,affiliate,581.9,1419.2,35,false,false
S2-BAE4F7FF9E07,U-14727,2024-03-01 00:57:51,19,add_to_cart,P-9276,Sports,Puma,160.86,app,android,BR,social,243.7,340.2,24,false,true
S2-5311E56555AF,U-41717,2024-03-06 16:47:59,7,click,P-5390,Accessories,Olay,61.01,web,desktop,UK,paid_search,283.5,1619.6,35,false,false
S2-D2A3AA0509D6,U-27226,2024-03-03 18:33:38,18,view,P-1987,Accessories,Ray-Ban,48.66,web,ios,UK,referral,426.5,835.8,28,false,true
S2-73CE6E17040B,U-20850,2024-03-01 14:09:41,18,click,P-2119,Beauty,Wilson,53.25,app,desktop,FR,social,40.0,2748.5,4,false,false
S2-EA5D2AE4BA46,U-84630,2024-03-07 19:54:13,19,drop,P-5208,Accessories,Coach,167.3,web,ios,DE,organic,462.7,1751.8,43,false,false
S2-518FB5738E1C,U-55409,2024-03-07 03:44:39,9,view,P-5668,Home,Asics,730.81,web,tablet,AU,direct,244.8,61.8,24,false,false
S2-06948330FB26,U-82768,2024-03-04 16:33:47,17,drop,P-2292,Groceries,GreatValue,45.53,web,desktop,AU,paid_search,452.5,633.3,41,false,true
S2-DBEBD7774F30,U-35904,2024-03-05 07:32:39,17,drop,P-4358,Home,Maybelline,218.31,web,ios,AU,affiliate,189.9,2003.6,23,false,false
S2-D37062C0914B,U-40075,2024-03-05 01:02:29,15,wishlist,P-6079,Sports,H&M,434.99,app,ios,FR,referral,567.6,62.3,15,false,false
S2-9D5E64662AC7,U-28734,2024-03-07 18:12:29,13,drop,P-1216,Shoes,GreatValue,343.51,app,android,US,direct,381.5,2651.4,11,false,true
S2-3589815AF7BE,U-39797,2024-03-03 16:28:24,16,wishlist,P-9723,Home,GreatValue,652.34,app,desktop,JP,direct,305.4,786.1,13,false,false
S2-4833DA74FAED,U-41769,2024-03-07 20:32:22,19,drop,P-3241,Shoes,Target,241.13,mobile,ios,BR,direct,6.4,3314.8,20,false,true
S2-D93237886A9C,U-57972,2024-03-01 22:07:32,17,add_to_cart,P-2848,Groceries,Wayfair,20.42,web,tablet,UK,direct,156.7,3037.1,33,false,true
S2-A2E90F8AE3E4,U-99034,2024-03-04 10:00:04,18,wishlist,P-4043,Sports,H&M,333.47,app,ios,US,email,364.7,2361.6,6,false,true
S2-A3022C4BA69B,U-32036,2024-03-03 17:30:03,6,add_to_cart,P-5384,Apparel,OrganicCo,105.49,app,desktop,IN,direct,498.5,2747.0,22,false,false
S2-4D72859512EB,U-57712,2024-03-05 15:09:28,8,view,P-2780,Home,NatureBest,41.97,web,tablet,FR,social,462.9,2831.9,36,false,false
S2-5CE7C0217FA9,U-41331,2024-03-01 15:13:16,8,add_to_cart,P-4273,Apparel,Asics,121.67,app,tablet,FR,paid_search,246.7,2812.3,20,false,true
S2-3080508DEF1D,U-86571,2024-03-06 07:09:32,5,view,P-4410,Home,HomeGoods,740.11,web,ios,IN,direct,144.9,2360.3,47,false,false
S2-A668500D9E66,U-23341,2024-03-02 00:21:08,17,purchase,P-7231,Beauty,Puma,31.58,app,ios,DE,direct,39.5,1894.3,22,true,false
S2-880CCD839703,U-36660,2024-03-05 01:44:08,14,wishlist,P-2074,Sports,Bose,488.42,web,ios,FR,email,175.3,2922.5,7,false,false
S2-EC624170C0B0,U-92460,2024-03-01 11:08:47,18,click,P-8530,Apparel,Samsung,158.19,mobile,desktop,IN,affiliate,202.7,1104.1,32,false,true
S2-6B177694AB53,U-77676,2024-03-04 10:57:20,4,wishlist,P-9953,Electronics,Neutrogena,1068.93,mobile,ios,AU,affiliate,158.6,400.2,36,false,false
S2-152FF8FEF8E7,U-16868,2024-03-05 19:11:18,5,purchase,P-9570,Accessories,Wayfair,33.11,mobile,ios,UK,referral,119.3,2313.2,37,true,false
S2-0087D416E0E8,U-11718,2024-03-02 22:06:36,16,drop,P-8401,Home,Bose,529.76,mobile,desktop,CA,direct,509.9,759.0,25,false,true
S2-8021C58A6D4D,U-23222,2024-03-06 11:55:35,3,purchase,P-8134,Electronics,DailyFresh,1307.71,app,ios,DE,organic,577.1,2361.9,46,true,false
S2-39201D047831,U-25513,2024-03-06 06:19:58,4,drop,P-3336,Beauty,Sony,109.08,web,desktop,AU,organic,421.7,3053.1,21,false,true
S2-096AD010D310,U-43560,2024-03-03 09:34:59,5,wishlist,P-6788,Home,Wilson,121.01,web,android,BR,referral,91.5,2361.0,50,false,false
S2-A3FB0EDBA85B,U-43808,2024-03-03 03:21:10,20,view,P-3647,Groceries,GreatValue,1.39,mobile,ios,JP,social,406.4,117.7,29,false,false
S2-0A54AEC3DAEF,U-22217,2024-03-03 15:50:36,6,click,P-1573,Groceries,FreshFarm,5.0,mobile,ios,JP,affiliate,79.3,3524.0,8,false,false
S2-13DB47551D80,U-90077,2024-03-03 22:54:07,17,drop,P-4808,Sports,FreshFarm,59.89,app,desktop,FR,organic,360.8,473.8,8,false,true
S2-16C7AEC52262,U-27265,2024-03-02 17:39:39,8,wishlist,P-1921,Sports,Target,103.39,mobile,ios,UK,email,84.2,1080.3,28,false,true
S2-44937C2FDB85,U-55535,2024-03-07 20:40:01,8,click,P-8566,Shoes,Under Armour,254.28,app,tablet,US,email,92.4,722.7,49,false,false
S2-AC64B9507C81,U-86205,2024-03-01 18:07:37,1,drop,P-2363,Electronics,Puma,1428.34,mobile,ios,IN,organic,555.7,1307.3,4,false,true
S2-A8B71B1A3543,U-44943,2024-03-07 01:10:13,15,click,P-8545,Shoes,Nike,275.4,mobile,desktop,US,email,579.4,3279.2,4,false,true
S2-2874B4B616CD,U-99779,2024-03-07 09:22:35,15,drop,P-1196,Apparel,Decathlon,94.91,app,ios,JP,email,79.5,1201.6,47,false,false
S2-A1F9D902D42F,U-17422,2024-03-02 20:19:42,9,drop,P-9827,Groceries,Olay,43.65,mobile,tablet,UK,email,595.3,2021.5,2,false,false
S2-ADCA504A7DEC,U-39814,2024-03-03 11:33:40,15,purchase,P-7984,Sports,New Balance,379.3,app,desktop,BR,referral,29.1,627.1,2,true,false
S2-A21A380AB8FA,U-80449,2024-03-04 18:22:06,1,add_to_cart,P-1209,Sports,Puma,371.46,mobile,android,CA,paid_search,496.5,2151.8,11,false,true
S2-F1EF7B6B5BA3,U-89471,2024-03-01 01:10:00,16,purchase,P-6528,Groceries,GreatValue,7.8,web,desktop,JP,organic,527.5,3519.7,44,true,false
